id,problem_id,function_name,starter_code,language
6948,3932,find_remainder,"def find_remainder(arr, lens, n):
    pass",python
6949,3932,find_remainder,"/* TODO: set return type and parameter types */
int find_remainder(int arr, int lens, int n) {
    return 0;
}",c
6950,3932,find_remainder,"/* TODO: set return type and parameter types */
int find_remainder(int arr, int lens, int n) {
    return 0;
}",cpp
6951,3932,find_remainder,"public class Solution {
    // TODO: set return type and parameter types
    public static int find_remainder(int arr, int lens, int n) {
        return 0;
    }
}",java
6952,3933,check_Consecutive,"def check_Consecutive(l):
    pass",python
6953,3933,check_Consecutive,"/* TODO: set return type and parameter types */
int check_Consecutive(int l) {
    return 0;
}",c
6954,3933,check_Consecutive,"/* TODO: set return type and parameter types */
int check_Consecutive(int l) {
    return 0;
}",cpp
6955,3933,check_Consecutive,"public class Solution {
    // TODO: set return type and parameter types
    public static int check_Consecutive(int l) {
        return 0;
    }
}",java
6956,3934,tuple_intersection,"def tuple_intersection(test_list1, test_list2):
    pass",python
6957,3934,tuple_intersection,"/* TODO: set return type and parameter types */
int tuple_intersection(int test_list1, int test_list2) {
    return 0;
}",c
6958,3934,tuple_intersection,"/* TODO: set return type and parameter types */
int tuple_intersection(int test_list1, int test_list2) {
    return 0;
}",cpp
6959,3934,tuple_intersection,"public class Solution {
    // TODO: set return type and parameter types
    public static int tuple_intersection(int test_list1, int test_list2) {
        return 0;
    }
}",java
6960,3935,replace_char,"def replace_char(str1,ch,newch):
    pass",python
6961,3935,replace_char,"/* TODO: set return type and parameter types */
int replace_char(int str1, int ch, int newch) {
    return 0;
}",c
6962,3935,replace_char,"/* TODO: set return type and parameter types */
int replace_char(int str1, int ch, int newch) {
    return 0;
}",cpp
6963,3935,replace_char,"public class Solution {
    // TODO: set return type and parameter types
    public static int replace_char(int str1, int ch, int newch) {
        return 0;
    }
}",java
6964,3936,sort_counter,"def sort_counter(dict1):
    pass",python
6965,3936,sort_counter,"/* TODO: set return type and parameter types */
int sort_counter(int dict1) {
    return 0;
}",c
6966,3936,sort_counter,"/* TODO: set return type and parameter types */
int sort_counter(int dict1) {
    return 0;
}",cpp
6967,3936,sort_counter,"public class Solution {
    // TODO: set return type and parameter types
    public static int sort_counter(int dict1) {
        return 0;
    }
}",java
6968,3937,big_sum,"def big_sum(nums):
    pass",python
6969,3937,big_sum,"/* TODO: set return type and parameter types */
int big_sum(int nums) {
    return 0;
}",c
6970,3937,big_sum,"/* TODO: set return type and parameter types */
int big_sum(int nums) {
    return 0;
}",cpp
6971,3937,big_sum,"public class Solution {
    // TODO: set return type and parameter types
    public static int big_sum(int nums) {
        return 0;
    }
}",java
6972,3938,is_lower,"def is_lower(string):
    pass",python
6973,3938,is_lower,"/* TODO: set return type and parameter types */
int is_lower(int string) {
    return 0;
}",c
6974,3938,is_lower,"/* TODO: set return type and parameter types */
int is_lower(int string) {
    return 0;
}",cpp
6975,3938,is_lower,"public class Solution {
    // TODO: set return type and parameter types
    public static int is_lower(int string) {
        return 0;
    }
}",java
6976,3939,remove_lowercase,"def remove_lowercase(str1):
    pass",python
6977,3939,remove_lowercase,"/* TODO: set return type and parameter types */
int remove_lowercase(int str1) {
    return 0;
}",c
6978,3939,remove_lowercase,"/* TODO: set return type and parameter types */
int remove_lowercase(int str1) {
    return 0;
}",cpp
6979,3939,remove_lowercase,"public class Solution {
    // TODO: set return type and parameter types
    public static int remove_lowercase(int str1) {
        return 0;
    }
}",java
6980,3940,first_Digit,"def first_Digit(n):
    pass",python
6981,3940,first_Digit,"/* TODO: set return type and parameter types */
int first_Digit(int n) {
    return 0;
}",c
6982,3940,first_Digit,"/* TODO: set return type and parameter types */
int first_Digit(int n) {
    return 0;
}",cpp
6983,3940,first_Digit,"public class Solution {
    // TODO: set return type and parameter types
    public static int first_Digit(int n) {
        return 0;
    }
}",java
6984,3941,get_max_occuring_char,"def get_max_occuring_char(str1):
    pass",python
6985,3941,get_max_occuring_char,"/* TODO: set return type and parameter types */
int get_max_occuring_char(int str1) {
    return 0;
}",c
6986,3941,get_max_occuring_char,"/* TODO: set return type and parameter types */
int get_max_occuring_char(int str1) {
    return 0;
}",cpp
6987,3941,get_max_occuring_char,"public class Solution {
    // TODO: set return type and parameter types
    public static int get_max_occuring_char(int str1) {
        return 0;
    }
}",java
6988,3942,is_subset_sum,"def is_subset_sum(set, n, sum):
    pass",python
6989,3942,is_subset_sum,"/* TODO: set return type and parameter types */
int is_subset_sum(int set, int n, int sum) {
    return 0;
}",c
6990,3942,is_subset_sum,"/* TODO: set return type and parameter types */
int is_subset_sum(int set, int n, int sum) {
    return 0;
}",cpp
6991,3942,is_subset_sum,"public class Solution {
    // TODO: set return type and parameter types
    public static int is_subset_sum(int set, int n, int sum) {
        return 0;
    }
}",java
6992,3943,match,"def match(text):
    pass",python
6993,3943,match,"/* TODO: set return type and parameter types */
int match(int text) {
    return 0;
}",c
6994,3943,match,"/* TODO: set return type and parameter types */
int match(int text) {
    return 0;
}",cpp
6995,3943,match,"public class Solution {
    // TODO: set return type and parameter types
    public static int match(int text) {
        return 0;
    }
}",java
6996,3944,first_Factorial_Divisible_Number,"def first_Factorial_Divisible_Number(x):
    pass",python
6997,3944,first_Factorial_Divisible_Number,"/* TODO: set return type and parameter types */
int first_Factorial_Divisible_Number(int x) {
    return 0;
}",c
6998,3944,first_Factorial_Divisible_Number,"/* TODO: set return type and parameter types */
int first_Factorial_Divisible_Number(int x) {
    return 0;
}",cpp
6999,3944,first_Factorial_Divisible_Number,"public class Solution {
    // TODO: set return type and parameter types
    public static int first_Factorial_Divisible_Number(int x) {
        return 0;
    }
}",java
7000,3945,remove_matching_tuple,"def remove_matching_tuple(test_list1, test_list2):
    pass",python
7001,3945,remove_matching_tuple,"/* TODO: set return type and parameter types */
int remove_matching_tuple(int test_list1, int test_list2) {
    return 0;
}",c
7002,3945,remove_matching_tuple,"/* TODO: set return type and parameter types */
int remove_matching_tuple(int test_list1, int test_list2) {
    return 0;
}",cpp
7003,3945,remove_matching_tuple,"public class Solution {
    // TODO: set return type and parameter types
    public static int remove_matching_tuple(int test_list1, int test_list2) {
        return 0;
    }
}",java
7004,3946,is_palindrome,"def is_palindrome(n):
    pass",python
7005,3946,is_palindrome,"/* TODO: set return type and parameter types */
int is_palindrome(int n) {
    return 0;
}",c
7006,3946,is_palindrome,"/* TODO: set return type and parameter types */
int is_palindrome(int n) {
    return 0;
}",cpp
7007,3946,is_palindrome,"public class Solution {
    // TODO: set return type and parameter types
    public static int is_palindrome(int n) {
        return 0;
    }
}",java
7008,3947,nCr,"def nCr(n, r):
    pass",python
7009,3947,nCr,"/* TODO: set return type and parameter types */
int nCr(int n, int r) {
    return 0;
}",c
7010,3947,nCr,"/* TODO: set return type and parameter types */
int nCr(int n, int r) {
    return 0;
}",cpp
7011,3947,nCr,"public class Solution {
    // TODO: set return type and parameter types
    public static int nCr(int n, int r) {
        return 0;
    }
}",java
7012,3948,sort_tuple,"def sort_tuple(tup):
    pass",python
7013,3948,sort_tuple,"/* TODO: set return type and parameter types */
int sort_tuple(int tup) {
    return 0;
}",c
7014,3948,sort_tuple,"/* TODO: set return type and parameter types */
int sort_tuple(int tup) {
    return 0;
}",cpp
7015,3948,sort_tuple,"public class Solution {
    // TODO: set return type and parameter types
    public static int sort_tuple(int tup) {
        return 0;
    }
}",java
7016,3949,area_pentagon,"def area_pentagon(a):
    pass",python
7017,3949,area_pentagon,"/* TODO: set return type and parameter types */
int area_pentagon(int a) {
    return 0;
}",c
7018,3949,area_pentagon,"/* TODO: set return type and parameter types */
int area_pentagon(int a) {
    return 0;
}",cpp
7019,3949,area_pentagon,"public class Solution {
    // TODO: set return type and parameter types
    public static int area_pentagon(int a) {
        return 0;
    }
}",java
7020,3950,frequency_Of_Largest,"def frequency_Of_Largest(n,arr):
    pass",python
7021,3950,frequency_Of_Largest,"/* TODO: set return type and parameter types */
int frequency_Of_Largest(int n, int arr) {
    return 0;
}",c
7022,3950,frequency_Of_Largest,"/* TODO: set return type and parameter types */
int frequency_Of_Largest(int n, int arr) {
    return 0;
}",cpp
7023,3950,frequency_Of_Largest,"public class Solution {
    // TODO: set return type and parameter types
    public static int frequency_Of_Largest(int n, int arr) {
        return 0;
    }
}",java
7024,3951,extract_symmetric,"def extract_symmetric(test_list):
    pass",python
7025,3951,extract_symmetric,"/* TODO: set return type and parameter types */
int extract_symmetric(int test_list) {
    return 0;
}",c
7026,3951,extract_symmetric,"/* TODO: set return type and parameter types */
int extract_symmetric(int test_list) {
    return 0;
}",cpp
7027,3951,extract_symmetric,"public class Solution {
    // TODO: set return type and parameter types
    public static int extract_symmetric(int test_list) {
        return 0;
    }
}",java
7028,3952,sum_gp,"def sum_gp(a,n,r):
    pass",python
7029,3952,sum_gp,"/* TODO: set return type and parameter types */
int sum_gp(int a, int n, int r) {
    return 0;
}",c
7030,3952,sum_gp,"/* TODO: set return type and parameter types */
int sum_gp(int a, int n, int r) {
    return 0;
}",cpp
7031,3952,sum_gp,"public class Solution {
    // TODO: set return type and parameter types
    public static int sum_gp(int a, int n, int r) {
        return 0;
    }
}",java
7032,3953,binary_search,"def binary_search(item_list,item):
    pass",python
7033,3953,binary_search,"/* TODO: set return type and parameter types */
int binary_search(int item_list, int item) {
    return 0;
}",c
7034,3953,binary_search,"/* TODO: set return type and parameter types */
int binary_search(int item_list, int item) {
    return 0;
}",cpp
7035,3953,binary_search,"public class Solution {
    // TODO: set return type and parameter types
    public static int binary_search(int item_list, int item) {
        return 0;
    }
}",java
7036,3954,calculate_polygons,"def calculate_polygons(startx, starty, endx, endy, radius):
    pass",python
7037,3954,calculate_polygons,"/* TODO: set return type and parameter types */
int calculate_polygons(int startx, int starty, int endx, int endy, int radius) {
    return 0;
}",c
7038,3954,calculate_polygons,"/* TODO: set return type and parameter types */
int calculate_polygons(int startx, int starty, int endx, int endy, int radius) {
    return 0;
}",cpp
7039,3954,calculate_polygons,"public class Solution {
    // TODO: set return type and parameter types
    public static int calculate_polygons(int startx, int starty, int endx, int endy, int radius) {
        return 0;
    }
}",java
7040,3955,binary_to_integer,"def binary_to_integer(test_tup):
    pass",python
7041,3955,binary_to_integer,"/* TODO: set return type and parameter types */
int binary_to_integer(int test_tup) {
    return 0;
}",c
7042,3955,binary_to_integer,"/* TODO: set return type and parameter types */
int binary_to_integer(int test_tup) {
    return 0;
}",cpp
7043,3955,binary_to_integer,"public class Solution {
    // TODO: set return type and parameter types
    public static int binary_to_integer(int test_tup) {
        return 0;
    }
}",java
7044,3956,remove_lowercase,"def remove_lowercase(str1):
    pass",python
7045,3956,remove_lowercase,"/* TODO: set return type and parameter types */
int remove_lowercase(int str1) {
    return 0;
}",c
7046,3956,remove_lowercase,"/* TODO: set return type and parameter types */
int remove_lowercase(int str1) {
    return 0;
}",cpp
7047,3956,remove_lowercase,"public class Solution {
    // TODO: set return type and parameter types
    public static int remove_lowercase(int str1) {
        return 0;
    }
}",java
7048,3957,heap_queue_smallest,"def heap_queue_smallest(nums,n):
    pass",python
7049,3957,heap_queue_smallest,"/* TODO: set return type and parameter types */
int heap_queue_smallest(int nums, int n) {
    return 0;
}",c
7050,3957,heap_queue_smallest,"/* TODO: set return type and parameter types */
int heap_queue_smallest(int nums, int n) {
    return 0;
}",cpp
7051,3957,heap_queue_smallest,"public class Solution {
    // TODO: set return type and parameter types
    public static int heap_queue_smallest(int nums, int n) {
        return 0;
    }
}",java
7052,3958,surfacearea_cone,"def surfacearea_cone(r,h):
    pass",python
7053,3958,surfacearea_cone,"/* TODO: set return type and parameter types */
int surfacearea_cone(int r, int h) {
    return 0;
}",c
7054,3958,surfacearea_cone,"/* TODO: set return type and parameter types */
int surfacearea_cone(int r, int h) {
    return 0;
}",cpp
7055,3958,surfacearea_cone,"public class Solution {
    // TODO: set return type and parameter types
    public static int surfacearea_cone(int r, int h) {
        return 0;
    }
}",java
7056,3959,gcd,"def gcd(x, y):
    pass",python
7057,3959,gcd,"/* TODO: set return type and parameter types */
int gcd(int x, int y) {
    return 0;
}",c
7058,3959,gcd,"/* TODO: set return type and parameter types */
int gcd(int x, int y) {
    return 0;
}",cpp
7059,3959,gcd,"public class Solution {
    // TODO: set return type and parameter types
    public static int gcd(int x, int y) {
        return 0;
    }
}",java
7060,3960,diameter_circle,"def diameter_circle(r):
    pass",python
7061,3960,diameter_circle,"/* TODO: set return type and parameter types */
int diameter_circle(int r) {
    return 0;
}",c
7062,3960,diameter_circle,"/* TODO: set return type and parameter types */
int diameter_circle(int r) {
    return 0;
}",cpp
7063,3960,diameter_circle,"public class Solution {
    // TODO: set return type and parameter types
    public static int diameter_circle(int r) {
        return 0;
    }
}",java
7064,3961,concatenate_elements,"def concatenate_elements(list):
    pass",python
7065,3961,concatenate_elements,"/* TODO: set return type and parameter types */
int concatenate_elements(int list) {
    return 0;
}",c
7066,3961,concatenate_elements,"/* TODO: set return type and parameter types */
int concatenate_elements(int list) {
    return 0;
}",cpp
7067,3961,concatenate_elements,"public class Solution {
    // TODO: set return type and parameter types
    public static int concatenate_elements(int list) {
        return 0;
    }
}",java
7068,3962,ngcd,"def ngcd(x,y):
    pass",python
7069,3962,ngcd,"/* TODO: set return type and parameter types */
int ngcd(int x, int y) {
    return 0;
}",c
7070,3962,ngcd,"/* TODO: set return type and parameter types */
int ngcd(int x, int y) {
    return 0;
}",cpp
7071,3962,ngcd,"public class Solution {
    // TODO: set return type and parameter types
    public static int ngcd(int x, int y) {
        return 0;
    }
}",java
7072,3963,find,"def find(n,m):
    pass",python
7073,3963,find,"/* TODO: set return type and parameter types */
int find(int n, int m) {
    return 0;
}",c
7074,3963,find,"/* TODO: set return type and parameter types */
int find(int n, int m) {
    return 0;
}",cpp
7075,3963,find,"public class Solution {
    // TODO: set return type and parameter types
    public static int find(int n, int m) {
        return 0;
    }
}",java
7076,3964,add_consecutive_nums,"def add_consecutive_nums(nums):
    pass",python
7077,3964,add_consecutive_nums,"/* TODO: set return type and parameter types */
int add_consecutive_nums(int nums) {
    return 0;
}",c
7078,3964,add_consecutive_nums,"/* TODO: set return type and parameter types */
int add_consecutive_nums(int nums) {
    return 0;
}",cpp
7079,3964,add_consecutive_nums,"public class Solution {
    // TODO: set return type and parameter types
    public static int add_consecutive_nums(int nums) {
        return 0;
    }
}",java
7080,3965,sum_Of_Series,"def sum_Of_Series(n):
    pass",python
7081,3965,sum_Of_Series,"/* TODO: set return type and parameter types */
int sum_Of_Series(int n) {
    return 0;
}",c
7082,3965,sum_Of_Series,"/* TODO: set return type and parameter types */
int sum_Of_Series(int n) {
    return 0;
}",cpp
7083,3965,sum_Of_Series,"public class Solution {
    // TODO: set return type and parameter types
    public static int sum_Of_Series(int n) {
        return 0;
    }
}",java
7084,3966,re_order,"def re_order(A):
    pass",python
7085,3966,re_order,"/* TODO: set return type and parameter types */
int re_order(int A) {
    return 0;
}",c
7086,3966,re_order,"/* TODO: set return type and parameter types */
int re_order(int A) {
    return 0;
}",cpp
7087,3966,re_order,"public class Solution {
    // TODO: set return type and parameter types
    public static int re_order(int A) {
        return 0;
    }
}",java
7088,3967,permutation_coefficient,"def permutation_coefficient(n, k):
    pass",python
7089,3967,permutation_coefficient,"/* TODO: set return type and parameter types */
int permutation_coefficient(int n, int k) {
    return 0;
}",c
7090,3967,permutation_coefficient,"/* TODO: set return type and parameter types */
int permutation_coefficient(int n, int k) {
    return 0;
}",cpp
7091,3967,permutation_coefficient,"public class Solution {
    // TODO: set return type and parameter types
    public static int permutation_coefficient(int n, int k) {
        return 0;
    }
}",java
7092,3968,remove_words,"def remove_words(list1, removewords):
    pass",python
7093,3968,remove_words,"/* TODO: set return type and parameter types */
int remove_words(int list1, int removewords) {
    return 0;
}",c
7094,3968,remove_words,"/* TODO: set return type and parameter types */
int remove_words(int list1, int removewords) {
    return 0;
}",cpp
7095,3968,remove_words,"public class Solution {
    // TODO: set return type and parameter types
    public static int remove_words(int list1, int removewords) {
        return 0;
    }
}",java
7096,3969,same_order,"def same_order(l1, l2):
    pass",python
7097,3969,same_order,"/* TODO: set return type and parameter types */
int same_order(int l1, int l2) {
    return 0;
}",c
7098,3969,same_order,"/* TODO: set return type and parameter types */
int same_order(int l1, int l2) {
    return 0;
}",cpp
7099,3969,same_order,"public class Solution {
    // TODO: set return type and parameter types
    public static int same_order(int l1, int l2) {
        return 0;
    }
}",java
7100,3970,average_Odd,"def average_Odd(n):
    pass",python
7101,3970,average_Odd,"/* TODO: set return type and parameter types */
int average_Odd(int n) {
    return 0;
}",c
7102,3970,average_Odd,"/* TODO: set return type and parameter types */
int average_Odd(int n) {
    return 0;
}",cpp
7103,3970,average_Odd,"public class Solution {
    // TODO: set return type and parameter types
    public static int average_Odd(int n) {
        return 0;
    }
}",java
7104,3971,no_of_subsequences,"def no_of_subsequences(arr, k):
    pass",python
7105,3971,no_of_subsequences,"/* TODO: set return type and parameter types */
int no_of_subsequences(int arr, int k) {
    return 0;
}",c
7106,3971,no_of_subsequences,"/* TODO: set return type and parameter types */
int no_of_subsequences(int arr, int k) {
    return 0;
}",cpp
7107,3971,no_of_subsequences,"public class Solution {
    // TODO: set return type and parameter types
    public static int no_of_subsequences(int arr, int k) {
        return 0;
    }
}",java
7108,3972,find_Min_Sum,"def find_Min_Sum(num):
    pass",python
7109,3972,find_Min_Sum,"/* TODO: set return type and parameter types */
int find_Min_Sum(int num) {
    return 0;
}",c
7110,3972,find_Min_Sum,"/* TODO: set return type and parameter types */
int find_Min_Sum(int num) {
    return 0;
}",cpp
7111,3972,find_Min_Sum,"public class Solution {
    // TODO: set return type and parameter types
    public static int find_Min_Sum(int num) {
        return 0;
    }
}",java
7112,3973,flatten,"def flatten(test_tuple):
    pass",python
7113,3973,flatten,"/* TODO: set return type and parameter types */
int flatten(int test_tuple) {
    return 0;
}",c
7114,3973,flatten,"/* TODO: set return type and parameter types */
int flatten(int test_tuple) {
    return 0;
}",cpp
7115,3973,flatten,"public class Solution {
    // TODO: set return type and parameter types
    public static int flatten(int test_tuple) {
        return 0;
    }
}",java
7116,3974,add_str,"def add_str(test_tup, K):
    pass",python
7117,3974,add_str,"/* TODO: set return type and parameter types */
int add_str(int test_tup, int K) {
    return 0;
}",c
7118,3974,add_str,"/* TODO: set return type and parameter types */
int add_str(int test_tup, int K) {
    return 0;
}",cpp
7119,3974,add_str,"public class Solution {
    // TODO: set return type and parameter types
    public static int add_str(int test_tup, int K) {
        return 0;
    }
}",java
7120,3975,sum_elements,"def sum_elements(test_tup):
    pass",python
7121,3975,sum_elements,"/* TODO: set return type and parameter types */
int sum_elements(int test_tup) {
    return 0;
}",c
7122,3975,sum_elements,"/* TODO: set return type and parameter types */
int sum_elements(int test_tup) {
    return 0;
}",cpp
7123,3975,sum_elements,"public class Solution {
    // TODO: set return type and parameter types
    public static int sum_elements(int test_tup) {
        return 0;
    }
}",java
7124,3976,modular_sum,"def modular_sum(arr, n, m):
    pass",python
7125,3976,modular_sum,"/* TODO: set return type and parameter types */
int modular_sum(int arr, int n, int m) {
    return 0;
}",c
7126,3976,modular_sum,"/* TODO: set return type and parameter types */
int modular_sum(int arr, int n, int m) {
    return 0;
}",cpp
7127,3976,modular_sum,"public class Solution {
    // TODO: set return type and parameter types
    public static int modular_sum(int arr, int n, int m) {
        return 0;
    }
}",java
7128,3977,radix_sort,"def radix_sort(nums):
    pass",python
7129,3977,radix_sort,"/* TODO: set return type and parameter types */
int radix_sort(int nums) {
    return 0;
}",c
7130,3977,radix_sort,"/* TODO: set return type and parameter types */
int radix_sort(int nums) {
    return 0;
}",cpp
7131,3977,radix_sort,"public class Solution {
    // TODO: set return type and parameter types
    public static int radix_sort(int nums) {
        return 0;
    }
}",java
7132,3978,largest_pos,"def largest_pos(list1):
    pass",python
7133,3978,largest_pos,"/* TODO: set return type and parameter types */
int largest_pos(int list1) {
    return 0;
}",c
7134,3978,largest_pos,"/* TODO: set return type and parameter types */
int largest_pos(int list1) {
    return 0;
}",cpp
7135,3978,largest_pos,"public class Solution {
    // TODO: set return type and parameter types
    public static int largest_pos(int list1) {
        return 0;
    }
}",java
7136,3979,sqrt_root,"def sqrt_root(num):
    pass",python
7137,3979,sqrt_root,"/* TODO: set return type and parameter types */
int sqrt_root(int num) {
    return 0;
}",c
7138,3979,sqrt_root,"/* TODO: set return type and parameter types */
int sqrt_root(int num) {
    return 0;
}",cpp
7139,3979,sqrt_root,"public class Solution {
    // TODO: set return type and parameter types
    public static int sqrt_root(int num) {
        return 0;
    }
}",java
7140,3980,volume_tetrahedron,"def volume_tetrahedron(num):
    pass",python
7141,3980,volume_tetrahedron,"/* TODO: set return type and parameter types */
int volume_tetrahedron(int num) {
    return 0;
}",c
7142,3980,volume_tetrahedron,"/* TODO: set return type and parameter types */
int volume_tetrahedron(int num) {
    return 0;
}",cpp
7143,3980,volume_tetrahedron,"public class Solution {
    // TODO: set return type and parameter types
    public static int volume_tetrahedron(int num) {
        return 0;
    }
}",java
7144,3981,find_lcm,"def find_lcm(num1, num2):
    pass",python
7145,3981,find_lcm,"/* TODO: set return type and parameter types */
int find_lcm(int num1, int num2) {
    return 0;
}",c
7146,3981,find_lcm,"/* TODO: set return type and parameter types */
int find_lcm(int num1, int num2) {
    return 0;
}",cpp
7147,3981,find_lcm,"public class Solution {
    // TODO: set return type and parameter types
    public static int find_lcm(int num1, int num2) {
        return 0;
    }
}",java
7148,3982,check_isosceles,"def check_isosceles(x,y,z):
    pass",python
7149,3982,check_isosceles,"/* TODO: set return type and parameter types */
int check_isosceles(int x, int y, int z) {
    return 0;
}",c
7150,3982,check_isosceles,"/* TODO: set return type and parameter types */
int check_isosceles(int x, int y, int z) {
    return 0;
}",cpp
7151,3982,check_isosceles,"public class Solution {
    // TODO: set return type and parameter types
    public static int check_isosceles(int x, int y, int z) {
        return 0;
    }
}",java
7152,3983,lbs,"def lbs(arr):
    pass",python
7153,3983,lbs,"/* TODO: set return type and parameter types */
int lbs(int arr) {
    return 0;
}",c
7154,3983,lbs,"/* TODO: set return type and parameter types */
int lbs(int arr) {
    return 0;
}",cpp
7155,3983,lbs,"public class Solution {
    // TODO: set return type and parameter types
    public static int lbs(int arr) {
        return 0;
    }
}",java
7156,3984,check_string,"def check_string(str1):
    pass",python
7157,3984,check_string,"/* TODO: set return type and parameter types */
int check_string(int str1) {
    return 0;
}",c
7158,3984,check_string,"/* TODO: set return type and parameter types */
int check_string(int str1) {
    return 0;
}",cpp
7159,3984,check_string,"public class Solution {
    // TODO: set return type and parameter types
    public static int check_string(int str1) {
        return 0;
    }
}",java
7160,3985,max_sum_increasing_subsequence,"def max_sum_increasing_subsequence(arr, n):
    pass",python
7161,3985,max_sum_increasing_subsequence,"/* TODO: set return type and parameter types */
int max_sum_increasing_subsequence(int arr, int n) {
    return 0;
}",c
7162,3985,max_sum_increasing_subsequence,"/* TODO: set return type and parameter types */
int max_sum_increasing_subsequence(int arr, int n) {
    return 0;
}",cpp
7163,3985,max_sum_increasing_subsequence,"public class Solution {
    // TODO: set return type and parameter types
    public static int max_sum_increasing_subsequence(int arr, int n) {
        return 0;
    }
}",java
7164,3986,parallel_lines,"def parallel_lines(line1, line2):
    pass",python
7165,3986,parallel_lines,"/* TODO: set return type and parameter types */
int parallel_lines(int line1, int line2) {
    return 0;
}",c
7166,3986,parallel_lines,"/* TODO: set return type and parameter types */
int parallel_lines(int line1, int line2) {
    return 0;
}",cpp
7167,3986,parallel_lines,"public class Solution {
    // TODO: set return type and parameter types
    public static int parallel_lines(int line1, int line2) {
        return 0;
    }
}",java
7168,3987,capitalize_first_last_letters,"def capitalize_first_last_letters(str1):
    pass",python
7169,3987,capitalize_first_last_letters,"/* TODO: set return type and parameter types */
int capitalize_first_last_letters(int str1) {
    return 0;
}",c
7170,3987,capitalize_first_last_letters,"/* TODO: set return type and parameter types */
int capitalize_first_last_letters(int str1) {
    return 0;
}",cpp
7171,3987,capitalize_first_last_letters,"public class Solution {
    // TODO: set return type and parameter types
    public static int capitalize_first_last_letters(int str1) {
        return 0;
    }
}",java
7172,3988,get_pairs_count,"def get_pairs_count(arr, n, sum):
    pass",python
7173,3988,get_pairs_count,"/* TODO: set return type and parameter types */
int get_pairs_count(int arr, int n, int sum) {
    return 0;
}",c
7174,3988,get_pairs_count,"/* TODO: set return type and parameter types */
int get_pairs_count(int arr, int n, int sum) {
    return 0;
}",cpp
7175,3988,get_pairs_count,"public class Solution {
    // TODO: set return type and parameter types
    public static int get_pairs_count(int arr, int n, int sum) {
        return 0;
    }
}",java
7176,3989,min_length,"def min_length(list1):
    pass",python
7177,3989,min_length,"/* TODO: set return type and parameter types */
int min_length(int list1) {
    return 0;
}",c
7178,3989,min_length,"/* TODO: set return type and parameter types */
int min_length(int list1) {
    return 0;
}",cpp
7179,3989,min_length,"public class Solution {
    // TODO: set return type and parameter types
    public static int min_length(int list1) {
        return 0;
    }
}",java
7180,3990,jacobsthal_lucas,"def jacobsthal_lucas(n):
    pass",python
7181,3990,jacobsthal_lucas,"/* TODO: set return type and parameter types */
int jacobsthal_lucas(int n) {
    return 0;
}",c
7182,3990,jacobsthal_lucas,"/* TODO: set return type and parameter types */
int jacobsthal_lucas(int n) {
    return 0;
}",cpp
7183,3990,jacobsthal_lucas,"public class Solution {
    // TODO: set return type and parameter types
    public static int jacobsthal_lucas(int n) {
        return 0;
    }
}",java
7184,3991,negative_count,"def negative_count(nums):
    pass",python
7185,3991,negative_count,"/* TODO: set return type and parameter types */
int negative_count(int nums) {
    return 0;
}",c
7186,3991,negative_count,"/* TODO: set return type and parameter types */
int negative_count(int nums) {
    return 0;
}",cpp
7187,3991,negative_count,"public class Solution {
    // TODO: set return type and parameter types
    public static int negative_count(int nums) {
        return 0;
    }
}",java
7188,3992,min_coins,"def min_coins(coins, m, V):
    pass",python
7189,3992,min_coins,"/* TODO: set return type and parameter types */
int min_coins(int coins, int m, int V) {
    return 0;
}",c
7190,3992,min_coins,"/* TODO: set return type and parameter types */
int min_coins(int coins, int m, int V) {
    return 0;
}",cpp
7191,3992,min_coins,"public class Solution {
    // TODO: set return type and parameter types
    public static int min_coins(int coins, int m, int V) {
        return 0;
    }
}",java
7192,3993,check_permutation,"def check_permutation(str1, str2):
    pass",python
7193,3993,check_permutation,"/* TODO: set return type and parameter types */
int check_permutation(int str1, int str2) {
    return 0;
}",c
7194,3993,check_permutation,"/* TODO: set return type and parameter types */
int check_permutation(int str1, int str2) {
    return 0;
}",cpp
7195,3993,check_permutation,"public class Solution {
    // TODO: set return type and parameter types
    public static int check_permutation(int str1, int str2) {
        return 0;
    }
}",java
7196,3994,remove_datatype,"def remove_datatype(test_tuple, data_type):
    pass",python
7197,3994,remove_datatype,"/* TODO: set return type and parameter types */
int remove_datatype(int test_tuple, int data_type) {
    return 0;
}",c
7198,3994,remove_datatype,"/* TODO: set return type and parameter types */
int remove_datatype(int test_tuple, int data_type) {
    return 0;
}",cpp
7199,3994,remove_datatype,"public class Solution {
    // TODO: set return type and parameter types
    public static int remove_datatype(int test_tuple, int data_type) {
        return 0;
    }
}",java
7200,3995,search_literal,"def search_literal(pattern,text):
    pass",python
7201,3995,search_literal,"/* TODO: set return type and parameter types */
int search_literal(int pattern, int text) {
    return 0;
}",c
7202,3995,search_literal,"/* TODO: set return type and parameter types */
int search_literal(int pattern, int text) {
    return 0;
}",cpp
7203,3995,search_literal,"public class Solution {
    // TODO: set return type and parameter types
    public static int search_literal(int pattern, int text) {
        return 0;
    }
}",java
7204,3996,topbottom_surfacearea,"def topbottom_surfacearea(r):
    pass",python
7205,3996,topbottom_surfacearea,"/* TODO: set return type and parameter types */
int topbottom_surfacearea(int r) {
    return 0;
}",c
7206,3996,topbottom_surfacearea,"/* TODO: set return type and parameter types */
int topbottom_surfacearea(int r) {
    return 0;
}",cpp
