id,problem,difficulty,category
80,"다음은 어느 의류 쇼핑몰에서 판매중인 상품들의 정보를 담은 PRODUCT 테이블입니다. PRODUCT 테이블은 아래와 같은 구조로 되어있으며, PRODUCT_ID, PRODUCT_CODE, PRICE는 각각 상품 ID, 상품코드, 판매가를 나타냅니다. Column name Type Nullable PRODUCT_ID INTEGER FALSE PRODUCT_CODE VARCHAR(8) FALSE PRICE INTEGER FALSE 상품 별로 중복되지 않는 8자리 상품코드 값을 가지며 앞 2자리는 카테고리 코드를 나타냅니다. 문제 PRODUCT 테이블에서 만원 단위의 가격대 별로 상품 개수를 출력하는 SQL 문을 작성해주세요. 이때 컬럼명은 각각 컬럼명은 PRICE_GROUP, PRODUCTS로 지정해주시고 가격대 정보는 각 구간의 최소금액(10,000원 이상 ~ 20,000 미만인 구간인 경우 10,000)으로 표시해주세요. 결과는 가격대를 기준으로 오름차순 정렬해주세요. 예시 예를 들어 PRODUCT 테이블이 다음과 같다면 PRODUCT_ID PRODUCT_CODE PRICE 1 A1000011 10000 2 A1000045 9000 3 C3000002 22000 4 C3000006 15000 5 C3000010 30000 6 K1000023 17000 만원 단위의 가격대 별로 상품을 나누면 가격대가 0원 ~ 1만원 미만인 상품은 PRODUCT_ID 가 2인 상품 1개, 가격대가 1만원 이상 ~ 2만원 미만인 상품들은 PRODUCT_ID 가 1, 4, 6인 상품 3개, 가격대가 2만원 이상 ~ 3만원 미만인 상품은 PRODUCT_ID 가 3인 상품 1개, 가격대가 3만원 이상 ~ 4만원 미만인 상품은 PRODUCT_ID 가 5인 상품 1개, 에 각각 해당하므로 다음과 같이 결과가 나와야 합니다. PRICE_GROUP PRODUCTS 0 1 10000 3 20000 1 30000 1",normal,database
81,"다음은 어느 의류 쇼핑몰에서 판매중인 상품들의 정보를 담은 PRODUCT 테이블입니다. PRODUCT 테이블은 아래와 같은 구조로 되어있으며, PRODUCT_ID, PRODUCT_CODE, PRICE는 각각 상품 ID, 상품코드, 판매가를 나타냅니다. Column name Type Nullable PRODUCT_ID INTEGER FALSE PRODUCT_CODE VARCHAR(8) FALSE PRICE INTEGER FALSE 상품 별로 중복되지 않는 8자리 상품코드 값을 가지며, 앞 2자리는 카테고리 코드를 의미합니다. 문제 PRODUCT 테이블에서 상품 카테고리 코드(PRODUCT_CODE 앞 2자리) 별 상품 개수를 출력하는 SQL문을 작성해주세요. 결과는 상품 카테고리 코드를 기준으로 오름차순 정렬해주세요. 예시 예를 들어 PRODUCT 테이블이 다음과 같다면 PRODUCT_ID PRODUCT_CODE PRICE 1 A1000011 10000 2 A1000045 9000 3 C3000002 22000 4 C3000006 15000 5 C3000010 30000 6 K1000023 17000 상품 카테고리 코드 별 상품은 아래와 같으므로, A1: PRODUCT_ID가 1, 2 인 상품 C3: PRODUCT_ID가 3, 4, 5 인 상품 K1: PRODUCT_ID가 6 인 상품 다음과 같은 결과가 나와야 합니다. CATEGORY PRODUCTS A1 2 C3 3 K1 1",normal,database
82,"혼자서도 잘 노는 범희는 어느 날 방구석에 있는 숫자 카드 더미를 보더니 혼자 할 수 있는 재미있는 게임을 생각해냈습니다. 숫자 카드 더미에는 카드가 총 100장 있으며, 각 카드에는 1부터 100까지 숫자가 하나씩 적혀있습니다. 2 이상 100 이하의 자연수를 하나 정해 그 수보다 작거나 같은 숫자 카드들을 준비하고, 준비한 카드의 수만큼 작은 상자를 준비하면 게임을 시작할 수 있으며 게임 방법은 다음과 같습니다. 준비된 상자에 카드를 한 장씩 넣고, 상자를 무작위로 섞어 일렬로 나열합니다. 상자가 일렬로 나열되면 상자가 나열된 순서에 따라 1번부터 순차적으로 증가하는 번호를 붙입니다. 그 다음 임의의 상자를 하나 선택하여 선택한 상자 안의 숫자 카드를 확인합니다. 다음으로 확인한 카드에 적힌 번호에 해당하는 상자를 열어 안에 담긴 카드에 적힌 숫자를 확인합니다. 마찬가지로 숫자에 해당하는 번호를 가진 상자를 계속해서 열어가며, 열어야 하는 상자가 이미 열려있을 때까지 반복합니다. 이렇게 연 상자들은 1번 상자 그룹입니다. 이제 1번 상자 그룹을 다른 상자들과 섞이지 않도록 따로 둡니다. 만약 1번 상자 그룹을 제외하고 남는 상자가 없으면 그대로 게임이 종료되며, 이때 획득하는 점수는 0점입니다. 그렇지 않다면 남은 상자 중 다시 임의의 상자 하나를 골라 같은 방식으로 이미 열려있는 상자를 만날 때까지 상자를 엽니다. 이렇게 연 상자들은 2번 상자 그룹입니다. 1번 상자 그룹에 속한 상자의 수와 2번 상자 그룹에 속한 상자의 수를 곱한 값이 게임의 점수입니다. 상자 안에 들어있는 카드 번호가 순서대로 담긴 배열 cards가 매개변수로 주어질 때, 범희가 이 게임에서 얻을 수 있는 최고 점수를 구해서 return 하도록 solution 함수를 완성해주세요. 제한사항 2 ≤ cards의 길이 ≤ 100 cards의 원소는 cards의 길이 이하인 임의의 자연수입니다. cards에는 중복되는 원소가 존재하지 않습니다. cards[i]는 i + 1번 상자에 담긴 카드에 적힌 숫자를 의미합니다. 입출력 예 cards result [8,6,3,7,2,5,1,4] 12",normal,Array
83,"프로그래머스 다트 협회에서는 매년마다 새로운 특수 룰으로 다트 대회를 개최합니다. 이번 대회의 룰은 ""카운트 다운""으로 ""제로원"" 룰의 변형 룰입니다. ""카운트 다운""은 게임이 시작되면 무작위로 점수가 정해지고, 다트를 던지면서 점수를 깎아서 정확히 0점으로 만드는 게임입니다. 단, 남은 점수보다 큰 점수로 득점하면 버스트가 되며 실격 합니다. 다음 그림은 다트 과녁입니다. 다트 과녁에는 1 부터 20 까지의 수가 하나씩 있고 각 수마다 ""싱글"", ""더블"", ""트리플"" 칸이 있습니다. ""싱글""을 맞히면 해당 수만큼 점수를 얻고 ""더블""을 맞히면 해당 수의 두 배만큼 점수를 얻고 ""트리플""을 맞히면 해당 수의 세 배만큼 점수를 얻습니다. 가운데에는 ""불""과 ""아우터 불""이 있는데 ""카운트 다운"" 게임에서는 구분 없이 50점을 얻습니다. 대회는 토너먼트로 진행되며 한 게임에는 두 선수가 참가하게 됩니다. 게임은 두 선수가 교대로 한 번씩 던지는 라운드 방식으로 진행됩니다. 가장 먼저 0점을 만든 선수가 승리하는데 만약 두 선수가 같은 라운드에 0점을 만들면 두 선수 중 ""싱글"" 또는 ""불""을 더 많이 던진 선수가 승리하며 그마저도 같다면 선공인 선수가 승리합니다. 다트 실력에 자신 있던 종호는 이 대회에 출전하기로 하였습니다. 최소한의 다트로 0점을 만드는 게 가장 중요하고, 그러한 방법이 여러가지가 있다면 ""싱글"" 또는 ""불""을 최대한 많이 던지는 방법을 선택해야 합니다. 목표 점수 target이 매개변수로 주어졌을 때 최선의 경우 던질 다트 수와 그 때의 ""싱글"" 또는 ""불""을 맞춘 횟수(합)를 순서대로 배열에 담아 return 하도록 solution 함수를 완성해 주세요. 제한사항 1 ≤ target ≤ 100,000 입출력 예 target result 21 [1,0] 58 [2,2] 입출력 예 설명",normal,Array
84,"XYZ 마트는 일정한 금액을 지불하면 10일 동안 회원 자격을 부여합니다. XYZ 마트에서는 회원을 대상으로 매일 한 가지 제품을 할인하는 행사를 합니다. 할인하는 제품은 하루에 하나씩만 구매할 수 있습니다. 알뜰한 정현이는 자신이 원하는 제품과 수량이 할인하는 날짜와 10일 연속으로 일치할 경우에 맞춰서 회원가입을 하려 합니다. 예를 들어, 정현이가 원하는 제품이 바나나 3개, 사과 2개, 쌀 2개, 돼지고기 2개, 냄비 1개이며, XYZ 마트에서 14일간 회원을 대상으로 할인하는 제품이 날짜 순서대로 치킨, 사과, 사과, 바나나, 쌀, 사과, 돼지고기, 바나나, 돼지고기, 쌀, 냄비, 바나나, 사과, 바나나인 경우에 대해 알아봅시다. 첫째 날부터 열흘 간에는 냄비가 할인하지 않기 때문에 첫째 날에는 회원가입을 하지 않습니다. 둘째 날부터 열흘 간에는 바나나를 원하는 만큼 할인구매할 수 없기 때문에 둘째 날에도 회원가입을 하지 않습니다. 셋째 날, 넷째 날, 다섯째 날부터 각각 열흘은 원하는 제품과 수량이 일치하기 때문에 셋 중 하루에 회원가입을 하려 합니다. 정현이가 원하는 제품을 나타내는 문자열 배열 want와 정현이가 원하는 제품의 수량을 나타내는 정수 배열 number, XYZ 마트에서 할인하는 제품을 나타내는 문자열 배열 discount가 주어졌을 때, 회원등록시 정현이가 원하는 제품을 모두 할인 받을 수 있는 회원등록 날짜의 총 일수를 return 하는 solution 함수를 완성하시오. 가능한 날이 없으면 0을 return 합니다. 제한사항 1 ≤ want의 길이 = number의 길이 ≤ 10 1 ≤ number의 원소 ≤ 10 number[i]는 want[i]의 수량을 의미하며, number의 원소의 합은 10입니다. 10 ≤ discount의 길이 ≤ 100,000 want와 discount의 원소들은 알파벳 소문자로 이루어진 문자열입니다. 1 ≤ want의 원소의 길이, discount의 원소의 길이 ≤ 12 입출력 예 want number discount result [""banana"", ""apple"", ""rice"", ""pork"", ""pot""] [3, 2, 2, 2, 1] [""chicken"", ""apple"", ""apple"", ""banana"", ""rice"", ""apple"", ""pork"", ""banana"", ""pork"", ""rice"", ""pot"", ""banana"", ""apple"", ""banana""] 3 [""apple""] [10] [""banana"", ""banana"", ""banana"", ""banana"", ""banana"", ""banana"", ""banana"", ""banana"", ""banana"", ""banana""] 0 입출력 예 설명",normal,Array
85,"다음은 고객의 정보를 담은 MEMBER_PROFILE테이블과 식당의 리뷰 정보를 담은 REST_REVIEW 테이블입니다. MEMBER_PROFILE 테이블은 다음과 같으며 MEMBER_ID, MEMBER_NAME, TLNO, GENDER, DATE_OF_BIRTH는 회원 ID, 회원 이름, 회원 연락처, 성별, 생년월일을 의미합니다. Column name Type Nullable MEMBER_ID VARCHAR(100) FALSE MEMBER_NAME VARCHAR(50) FALSE TLNO VARCHAR(50) TRUE GENDER VARCHAR(1) TRUE DATE_OF_BIRTH DATE TRUE REST_REVIEW 테이블은 다음과 같으며 REVIEW_ID, REST_ID, MEMBER_ID, REVIEW_SCORE, REVIEW_TEXT,REVIEW_DATE는 각각 리뷰 ID, 식당 ID, 회원 ID, 점수, 리뷰 텍스트, 리뷰 작성일을 의미합니다. Column name Type Nullable REVIEW_ID VARCHAR(10) FALSE REST_ID VARCHAR(10) TRUE MEMBER_ID VARCHAR(100) TRUE REVIEW_SCORE NUMBER TRUE REVIEW_TEXT VARCHAR(1000) TRUE REVIEW_DATE DATE TRUE 문제 MEMBER_PROFILE와 REST_REVIEW 테이블에서 리뷰를 가장 많이 작성한 회원의 리뷰들을 조회하는 SQL문을 작성해주세요. 회원 이름, 리뷰 텍스트, 리뷰 작성일이 출력되도록 작성해주시고, 결과는 리뷰 작성일을 기준으로 오름차순, 리뷰 작성일이 같다면 리뷰 텍스트를 기준으로 오름차순 정렬해주세요. 예시 MEMBER_PROFILE 테이블이 다음과 같고 MEMBER_ID MEMBER_NAME TLNO GENDER DATE_OF_BIRTH jiho92@naver.com 이지호 01076432111 W 1992-02-12 jiyoon22@hotmail.com 김지윤 01032324117 W 1992-02-22 jihoon93@hanmail.net 김지훈 01023258688 M 1993-02-23 seoyeons@naver.com 박서연 01076482209 W 1993-03-16 yelin1130@gmail.com 조예린 01017626711 W 1990-11-30 REST_REVIEW 테이블이 다음과 같을 때 REVIEW_ID REST_ID MEMBER_ID REVIEW_SCORE REVIEW_TEXT REVIEW_DATE R000000065 00028 soobin97@naver.com 5 부찌 국물에서 샤브샤브 맛이나고 깔끔 2022-04-12 R000000066 00039 yelin1130@gmail.com 5 김치찌개 최곱니다. 2022-02-12 R000000067 00028 yelin1130@gmail.com 5 햄이 많아서 좋아요 2022-02-22 R000000068 00035 ksyi0316@gmail.com 5 숙성회가 끝내줍니다. 2022-02-15 R000000069 00035 yoonsy95@naver.com 4 비린내가 전혀없어요. 2022-04-16 SQL을 실행하면 다음과 같이 출력되어야 합니다. MEMBER_NAME REVIEW_TEXT REVIEW_DATE 조예린 김치찌개 최곱니다. 2022-02-12 조예린 햄이 많아서 좋아요 2022-02-22 주의사항 REVIEW_DATE의 데이트 포맷이 예시와 동일해야 정답처리 됩니다.",hard,database
86,"다음은 식당의 정보를 담은 REST_INFO 테이블입니다. REST_INFO 테이블은 다음과 같으며 REST_ID, REST_NAME, FOOD_TYPE, VIEWS, FAVORITES, PARKING_LOT, ADDRESS, TEL은 식당 ID, 식당 이름, 음식 종류, 조회수, 즐겨찾기수, 주차장 유무, 주소, 전화번호를 의미합니다. Column name Type Nullable REST_ID VARCHAR(5) FALSE REST_NAME VARCHAR(50) FALSE FOOD_TYPE VARCHAR(20) TRUE VIEWS NUMBER TRUE FAVORITES NUMBER TRUE PARKING_LOT VARCHAR(1) TRUE ADDRESS VARCHAR(100) TRUE TEL VARCHAR(100) TRUE 문제 REST_INFO 테이블에서 음식종류별로 즐겨찾기수가 가장 많은 식당의 음식 종류, ID, 식당 이름, 즐겨찾기수를 조회하는 SQL문을 작성해주세요. 이때 결과는 음식 종류를 기준으로 내림차순 정렬해주세요. 예시 REST_INFO 테이블이 다음과 같을 때 REST_ID REST_NAME FOOD_TYPE VIEWS FAVORITES PARKING_LOT ADDRESS TEL 00001 은돼지식당 한식 1150345 734 N 서울특별시 중구 다산로 149 010-4484-8751 00002 하이가쯔네 일식 120034 112 N 서울시 중구 신당동 375-21 NULL 00003 따띠따띠뜨 양식 1234023 102 N 서울시 강남구 신사동 627-3 1F 02-6397-1023 00004 스시사카우스 일식 1522074 230 N 서울시 서울시 강남구 신사동 627-27 010-9394-2554 00005 코슌스 일식 15301 123 N 서울특별시 강남구 언주로153길 010-1315-8729 SQL을 실행하면 다음과 같이 출력되어야 합니다. FOOD_TYPE REST_ID REST_NAME FAVORITES 한식 00001 은돼지식당 734 일식 00004 스시사카우스 230 양식 00003 따띠따띠뜨 102",normal,database
87,"다음은 식당 리뷰 사이트의 회원 정보를 담은 MEMBER_PROFILE 테이블입니다. MEMBER_PROFILE 테이블은 다음과 같으며 MEMBER_ID, MEMBER_NAME, TLNO, GENDER, DATE_OF_BIRTH는 회원 ID, 회원 이름, 회원 연락처, 성별, 생년월일을 의미합니다. Column name Type Nullable MEMBER_ID VARCHAR(100) FALSE MEMBER_NAME VARCHAR(50) FALSE TLNO VARCHAR(50) TRUE GENDER VARCHAR(1) TRUE DATE_OF_BIRTH DATE TRUE 문제 MEMBER_PROFILE 테이블에서 생일이 3월인 여성 회원의 ID, 이름, 성별, 생년월일을 조회하는 SQL문을 작성해주세요. 이때 전화번호가 NULL인 경우는 출력대상에서 제외시켜 주시고, 결과는 회원ID를 기준으로 오름차순 정렬해주세요. 예시 MEMBER_PROFILE 테이블이 다음과 같을 때 MEMBER_ID MEMBER_NAME TLNO GENDER DATE_OF_BIRTH jiho92@naver.com 이지호 01076432111 W 1992-02-12 jiyoon22@hotmail.com 김지윤 01032324117 W 1992-02-22 jihoon93@hanmail.net 김지훈 01023258688 M 1993-02-23 seoyeons@naver.com 박서연 01076482209 W 1993-03-16 yoonsy94@gmail.com 윤서연 NULL W 1994-03-19 SQL을 실행하면 다음과 같이 출력되어야 합니다. MEMBER_ID MEMBER_NAME GENDER DATE_OF_BIRTH seoyeons@naver.com 박서연 W 1993-03-16 주의사항 DATE_OF_BIRTH의 데이트 포맷이 예시와 동일해야 정답처리 됩니다.",normal,database
88,"다음은 식당의 정보를 담은 REST_INFO 테이블과 식당의 리뷰 정보를 담은 REST_REVIEW 테이블입니다. REST_INFO 테이블은 다음과 같으며 REST_ID, REST_NAME, FOOD_TYPE, VIEWS, FAVORITES, PARKING_LOT, ADDRESS, TEL은 식당 ID, 식당 이름, 음식 종류, 조회수, 즐겨찾기수, 주차장 유무, 주소, 전화번호를 의미합니다. Column name Type Nullable REST_ID VARCHAR(5) FALSE REST_NAME VARCHAR(50) FALSE FOOD_TYPE VARCHAR(20) TRUE VIEWS NUMBER TRUE FAVORITES NUMBER TRUE PARKING_LOT VARCHAR(1) TRUE ADDRESS VARCHAR(100) TRUE TEL VARCHAR(100) TRUE REST_REVIEW 테이블은 다음과 같으며 REVIEW_ID, REST_ID, MEMBER_ID, REVIEW_SCORE, REVIEW_TEXT,REVIEW_DATE는 각각 리뷰 ID, 식당 ID, 회원 ID, 점수, 리뷰 텍스트, 리뷰 작성일을 의미합니다. Column name Type Nullable REVIEW_ID VARCHAR(10) FALSE REST_ID VARCHAR(10) TRUE MEMBER_ID VARCHAR(100) TRUE REVIEW_SCORE NUMBER TRUE REVIEW_TEXT VARCHAR(1000) TRUE REVIEW_DATE DATE TRUE 문제 REST_INFO와 REST_REVIEW 테이블에서 서울에 위치한 식당들의 식당 ID, 식당 이름, 음식 종류, 즐겨찾기수, 주소, 리뷰 평균 점수를 조회하는 SQL문을 작성해주세요. 이때 리뷰 평균점수는 소수점 세 번째 자리에서 반올림 해주시고 결과는 평균점수를 기준으로 내림차순 정렬해주시고, 평균점수가 같다면 즐겨찾기수를 기준으로 내림차순 정렬해주세요. 예시 REST_INFO 테이블이 다음과 같고 REST_ID REST_NAME FOOD_TYPE VIEWS FAVORITES PARKING_LOT ADDRESS TEL 00028 대우부대찌개 한식 52310 10 N 경기도 용인시 처인구 남사읍 처인성로 309 031-235-1235 00039 광주식당 한식 23001 20 N 경기도 부천시 산업로8번길 60 031-235-6423 00035 삼촌식당 일식 532123 80 N 서울특별시 강서구 가로공원로76가길 02-135-1266 REST_REVIEW 테이블이 다음과 같을 때 REVIEW_ID REST_ID MEMBER_ID REVIEW_SCORE REVIEW_TEXT REVIEW_DATE R000000065 00028 soobin97@naver.com 5 부찌 국물에서 샤브샤브 맛이나고 깔끔 2022-04-12 R000000066 00039 yelin1130@gmail.com 5 김치찌개 최곱니다. 2022-02-12 R000000067 00028 yelin1130@gmail.com 5 햄이 많아서 좋아요 2022-02-22 R000000068 00035 ksyi0316@gmail.com 5 숙성회가 끝내줍니다. 2022-02-15 R000000069 00035 yoonsy95@naver.com 4 비린내가 전혀없어요. 2022-04-16 SQL을 실행하면 다음과 같이 출력되어야 합니다. REST_ID REST_NAME FOOD_TYPE FAVORITES ADDRESS SCORE 00035 삼촌식당 일식 80 서울특별시 강서구 가로공원로76가길 4.50",hard,database
89,"다음은 식품의 정보를 담은 FOOD_PRODUCT 테이블과 식품의 주문 정보를 담은 FOOD_ORDER 테이블입니다. FOOD_PRODUCT 테이블은 다음과 같으며 PRODUCT_ID, PRODUCT_NAME, PRODUCT_CD, CATEGORY, PRICE는 식품 ID, 식품 이름, 식품코드, 식품분류, 식품 가격을 의미합니다. Column name Type Nullable PRODUCT_ID VARCHAR(10) FALSE PRODUCT_NAME VARCHAR(50) FALSE PRODUCT_CD VARCHAR(10) TRUE CATEGORY VARCHAR(10) TRUE PRICE NUMBER TRUE FOOD_ORDER 테이블은 다음과 같으며 ORDER_ID, PRODUCT_ID, AMOUNT, PRODUCE_DATE, IN_DATE, OUT_DATE, FACTORY_ID, WAREHOUSE_ID는 각각 주문 ID, 제품 ID, 주문량, 생산일자, 입고일자, 출고일자, 공장 ID, 창고 ID를 의미합니다. Column name Type Nullable ORDER_ID VARCHAR(10) FALSE PRODUCT_ID VARCHAR(5) FALSE AMOUNT NUMBER FALSE PRODUCE_DATE DATE TRUE IN_DATE DATE TRUE OUT_DATE DATE TRUE FACTORY_ID VARCHAR(10) FALSE WAREHOUSE_ID VARCHAR(10) FALSE 문제 FOOD_PRODUCT와 FOOD_ORDER 테이블에서 생산일자가 2022년 5월인 식품들의 식품 ID, 식품 이름, 총매출을 조회하는 SQL문을 작성해주세요. 이때 결과는 총매출을 기준으로 내림차순 정렬해주시고 총매출이 같다면 식품 ID를 기준으로 오름차순 정렬해주세요. 예시 FOOD_PRODUCT 테이블이 다음과 같고 PRODUCT_ID PRODUCT_NAME PRODUCT_CD CATEGORY PRICE P0011 맛있는콩기름 CD_OL00001 식용유 4880 P0012 맛있는올리브유 CD_OL00002 식용유 7200 P0013 맛있는포도씨유 CD_OL00003 식용유 5950 P0014 맛있는마조유 CD_OL00004 식용유 8950 P0015 맛있는화조유 CD_OL00005 식용유 8800 P0016 맛있는참기름 CD_OL00006 식용유 7100 P0017 맛있는들기름 CD_OL00007 식용유 7900 P0018 맛있는고추기름 CD_OL00008 식용유 6100 P0019 맛있는카놀라유 CD_OL00009 식용유 5100 P0020 맛있는산초유 CD_OL00010 식용유 6500 FOOD_ORDER 테이블이 다음과 같을 때 ORDER_ID PRODUCT_ID AMOUNT PRODUCE_DATE IN_DATE OUT_DATE FACTORY_ID WAREHOUSE_ID OD00000056 P0012 1000 2022-04-04 2022-04-21 2022-04-25 FT19980002 WH0032 OD00000057 P0014 2500 2022-04-14 2022-04-27 2022-05-01 FT19980002 WH0033 OD00000058 P0017 1200 2022-05-19 2022-05-28 2022-05-28 FT20070002 WH0033 OD00000059 P0017 1000 2022-05-24 2022-05-30 2022-05-30 FT20070002 WH0038 OD00000060 P0019 2000 2022-05-29 2022-06-08 2022-06-08 FT20070002 WH0035 SQL을 실행하면 다음과 같이 출력되어야 합니다. PRODUCT_ID PRODUCT_NAME TOTAL_SALES P0017 맛있는들기름 17380000 P0019 맛있는카놀라유 10200000",hard,database
